sent_id,sys_name,orig_sent,simp_sent,rater_id,simplicity
210,DMASS-DCSS,Orchestration Stravinsky first conceived of writing the ballet in 1913.,When Stravinsky started making the first composer the ballet in 1913.,55,5
210,DMASS-DCSS,Orchestration Stravinsky first conceived of writing the ballet in 1913.,When Stravinsky started making the first composer the ballet in 1913.,61,16
210,DMASS-DCSS,Orchestration Stravinsky first conceived of writing the ballet in 1913.,When Stravinsky started making the first composer the ballet in 1913.,62,5
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,6,25
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,12,49
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,19,100
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,21,100
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,22,10
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,23,87
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,26,100
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,30,88
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,33,59
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,34,86
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,43,59
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,48,83
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,50,5
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,59,50
210,Hybrid,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky conceived of writing the ballet in 1913.,63,50
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,6,46
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,18,0
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,19,11
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,21,30
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,22,0
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,26,100
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,34,20
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,35,13
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,41,0
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,43,75
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,47,8
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,50,0
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,55,7
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,59,50
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,61,42
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,5,90
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,8,86
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,12,100
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,18,100
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,19,100
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,20,90
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,21,100
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,23,94
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,26,100
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,30,91
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,33,100
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,37,91
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,56,90
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,60,92
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,61,100
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,8,88
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,11,100
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,18,94
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,19,100
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,21,100
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,23,70
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,26,56
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,28,0
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,30,92
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,33,53
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,47,74
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,59,50
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,60,57
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,61,100
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,63,14
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",6,61
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",8,59
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",18,90
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",19,91
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",21,66
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",22,22
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",26,100
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",34,82
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",35,98
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",43,49
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",46,90
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",50,25
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",55,82
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",59,100
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",61,73
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",6,41
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",12,28
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",13,83
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",20,40
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",22,12
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",23,12
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",26,100
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",30,87
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",34,19
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",39,63
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",43,54
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",45,30
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",48,49
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",50,0
212,Dress-Ls,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France.",59,65
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,4,0
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,12,1
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,19,13
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,21,12
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,23,1
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,30,46
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,35,40
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,43,40
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,45,3
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,50,0
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,53,9
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,55,4
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,59,0
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,60,16
213,DMASS-DCSS,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,The Colosseum is a river in the old location@2. It was first found in number@1 by the French explorer Tang Dynasty.,61,1
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,4,0
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,6,0
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,12,1
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,19,29
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,21,22
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,23,1
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,28,0
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,29,30
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,30,77
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,35,7
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,43,59
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,50,0
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,59,30
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,60,18
213,Hybrid,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).,Roof tiles dating have been found this symbol of the city of Chang '.,61,4
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",0,90
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",4,50
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",6,60
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",19,100
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",23,1
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",30,91
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",35,80
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",36,97
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",43,60
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",45,93
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",50,33
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",53,78
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",59,71
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",60,100
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",61,100
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",6,32
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",12,75
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",19,24
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",20,60
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",22,100
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",26,100
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",30,84
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",33,8
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",34,0
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",43,100
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",48,74
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",50,5
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",57,75
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",59,48
214,Dress-Ls,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (born February 13, 1921 in 1921, 1921) is a French organist.",66,49
214,Hybrid,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a pianist, composer, organist, and pedagogue.",4,50
